Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,2,20,20,true,3,2,1,12,2,6,10,4,6,11,4,15,3,12,12,7,1,12,8,3,1,11,10,14,8,4,14,2,9,1,11,12,6,12,15,3,7,10,10,1,6,13,14,5,2,12,5,5,5,8,6,11,3,2,6,11,7,9,4,13,4,14,13,13,6,10,11,5,10,10,12,4,13,5,8,13,1,8,11,4,10,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Predator 1 X-Pos,Predator 1 Y-Pos,Predator 2 X-Pos,Predator 2 Y-Pos,
0,20,1,13,
1,20,1,13,3,10,4,13,
2,20,1,14,3,11,
3,20,1,15,4,11,
4,20,1,15,5,11,
5,20,1,15,5,12,
6,20,1,15,6,12,
7,20,2,15,7,12,
8,20,3,15,7,13,
9,20,3,15,7,14,
10,20,3,15,7,15,
11,20,4,15,8,15,
12,20,4,15,9,15,
13,20,5,15,9,15,
14,20,5,15,10,15,
15,20,5,15,10,15,
16,20,5,15,11,15,
17,20,6,15,12,15,
18,20,6,15,12,15,
19,20,7,15,13,15,
20,20,7,15,14,15,
21,20,7,15,15,15,
22,20,8,15,15,15,
23,20,9,15,15,15,
24,20,9,15,15,15,
25,20,9,15,15,15,
26,20,9,15,15,15,
27,20,10,15,15,15,
28,20,10,15,15,15,
29,20,10,15,15,15,
30,20,11,15,15,15,
31,20,11,15,15,15,
32,20,12,15,15,15,
33,20,13,15,15,15,
34,20,14,15,15,15,
35,20,15,15,15,15,
36,20,15,15,15,15,
37,20,15,15,15,15,
38,20,15,15,15,15,
39,20,15,15,15,15,
40,20,15,15,15,15,
41,20,15,15,15,15,
42,20,15,15,15,15,
43,20,15,15,15,15,
44,20,15,15,15,15,
45,20,15,15,15,15,
46,20,15,15,15,15,
47,20,15,15,15,15,
48,20,15,15,15,15,
49,20,15,15,15,15,
50,20,15,15,15,15,
